url_id,title,ad_title,subtitle,description,price,model_year,km,seats,vehicle_model,length_variant,trim_family,fuel,drive,battery_kwh,range_wltp_km,effect_hp,max_tow_kg,body_type,vehicle_class,has_towbar,has_panorama,has_hud,has_leather,has_camera,has_nav,is_camper,owners,first_registered,warranty_text,warranty_months,warranty_km,color,place,postal_code,county,latitude,longitude,seller_name,updated_at_text,model_sample,relevant,is_electric,parse_source_core,parse_source_flags,raw_html_file,url,search_query,search_page,search_position,brand,model,search_price,page_title,total_price_text,price_ex_reg_text,reg_fee_text,effect_text,km_text,battery_text,range_text,transmission,tow_weight_text,weight_text,doors,luggage_text,country,eu_deadline,registration_number,sales_form,weight_kg,luggage_l,total_price,price_ex_reg,battery_kwh_detected,range_wltp_km_detected,finn_county_code,finn_municipality_code,model_clean
456255406,Peugeot Traveller,Peugeot Traveller,L3 9-seter 177hk aut Hengerfeste/Lane Assist/R.kamera,L3 9-seter 177hk aut Hengerfeste/Lane Assist/R.kamera,449000,2021,82900,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,900,177,2300,Kasse,Personbil,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,27.12.2021,Nybilgaranti,9,100000,Beige,Askim,NA,NA,59.576943,11.211077,Andresen Bil Askim,"19. mars 2026, 12:13 Referanse cc679f6c-b3eb-40d2-b6e1-9563b882caac Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_456255406.html,https://www.finn.no/mobility/item/456255406,Peugeot Traveller elektrisk,1,20,Peugeot,Traveller,449000,Bruktbil til salgs: Peugeot Traveller - 2021 - Beige - 177 hk - Kasse | FINN.no,NA,444 468 kr,4 532 kr (avgifter),177 hk,82 900 km,NA,NA,Automat,2 300 kg,1 838 kg,6,2 381 L,Norge,NA,BE29755,Bruktbil til salgs,1838,2381,NA,444468,NA,900,20002,22103,Traveller
450716896,Peugeot Traveller,Peugeot Traveller,L3 aut 9-seter/Hengerfeste/R.kamera/,L3 aut 9-seter/Hengerfeste/R.kamera/,449000,2021,81700,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,700,177,2300,Kasse,Personbil,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,27.12.2021,Nybilgaranti,9,100000,Grå,Askim,NA,NA,59.576943,11.211077,Andresen Bil Askim,"19. mars 2026, 12:32 Referanse 471c2912-26d9-45c9-b3da-2161eed5b9b4 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_450716896.html,https://www.finn.no/mobility/item/450716896,Peugeot Traveller elektrisk,1,21,Peugeot,Traveller,449000,Bruktbil til salgs: Peugeot Traveller - 2021 - Grå - 177 hk - Kasse | FINN.no,NA,444 468 kr,4 532 kr (avgifter),177 hk,81 700 km,NA,NA,Automat,2 300 kg,1 838 kg,6,2 381 L,Norge,NA,BE29756,Bruktbil til salgs,1838,2381,NA,444468,NA,700,20002,22103,Traveller
448061643,Peugeot Traveller,Peugeot Traveller,L3 9-seter aut Hengerfeste/Ryggekamera/Lane Assist/,L3 9-seter aut Hengerfeste/Ryggekamera/Lane Assist/,469000,2021,78800,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,800,177,2300,Kasse,Personbil,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,27.12.2021,Bruktbilgaranti,12,12000,Grå,Askim,NA,NA,59.576943,11.211077,Andresen Bil Askim,"26. januar 2026, 13:52 Referanse 93b73760-7ff9-4b53-aea7-11970bffe2a3 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_448061643.html,https://www.finn.no/mobility/item/448061643,Peugeot Traveller elektrisk,1,22,Peugeot,Traveller,469000,Bruktbil til salgs: Peugeot Traveller - 2021 - Grå - 177 hk - Kasse | FINN.no,NA,464 468 kr,4 532 kr (avgifter),177 hk,78 800 km,NA,NA,Automat,2 300 kg,1 838 kg,6,2 381 L,Norge,NA,BE29759,Bruktbil til salgs,1838,2381,NA,464468,NA,800,20002,22103,Traveller
454795933,Peugeot Traveller,Peugeot Traveller,177 hk Automat L2 Business 9-seter Ny service og EU,177 hk Automat L2 Business 9-seter Ny service og EU,489900,2020,23498,9,NA,M/L2,high,Diesel,Forhjulsdrift,NA,498,177,2500,Flerbruksbil,Personbil,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,31.08.2020,Fragus GOSafe Complete,12,150000,Grå,Lørenskog,NA,Akershus,59.930121,10.949297,BIL M AS,"8. april 2026, 12:11 Referanse 4096 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_454795933.html,https://www.finn.no/mobility/item/454795933,Peugeot Traveller elektrisk,1,23,Peugeot,Traveller,489900,Bruktbil til salgs: Peugeot Traveller - 2020 - Grå - 177 hk - Flerbruksbil | FINN.no,NA,485 368 kr,4 532 kr (avgifter),177 hk,23 498 km,NA,NA,Automat,2 500 kg,1 974 kg,NA,NA,Norge,NA,YT75096,Bruktbil til salgs,1974,NA,NA,485368,NA,498,20003,20052,Traveller
444033754,Peugeot Traveller,Peugeot Traveller,"177HK, L2, GLASSTAK, H.FESTE, SKINN, HEAD-UP","177HK, L2, GLASSTAK, H.FESTE, SKINN, HEAD-UP",529000,2021,85500,8,NA,M/L2,high,Diesel,Forhjulsdrift,NA,500,177,2300,Flerbruksbil,Personbil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,11.03.2021,Bruktbilgaranti (6mnd/6000km),6,6000,Brun,Kokstad,NA,NA,60.296732,5.253753,Bertel O. Steen Kokstad,"13. mai 2026, 16:27 Referanse 551ebbd8-7686-4d47-8f32-9998aad23e8b Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_444033754.html,https://www.finn.no/mobility/item/444033754,Peugeot Traveller elektrisk,1,24,Peugeot,Traveller,529000,Bruktbil til salgs: Peugeot Traveller - 2021 - Brun - 177 hk - Flerbruksbil | FINN.no,NA,524 468 kr,4 532 kr (avgifter),177 hk,85 500 km,NA,NA,Automat,2 300 kg,1 838 kg,6,2 381 L,Norge,NA,SX18910,Bruktbil til salgs,1838,2381,NA,524468,NA,500,22046,20220,Traveller
457323175,Peugeot Traveller,Peugeot Traveller,L3 aut 9-sete Cruisekontroll/AutoFjernlys/Lane Assist,L3 aut 9-sete Cruisekontroll/AutoFjernlys/Lane Assist,539000,2022,51200,9,NA,XL/L3,base,Diesel,Forhjulsdrift,NA,200,144,1900,Flerbruksbil,Personbil,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,10.10.2022,Nybilgaranti,19,100000,Grå,Askim,NA,NA,59.576943,11.211077,Andresen Bil Askim,"25. mars 2026, 15:44 Referanse 70d11515-279c-446d-848d-db014930f719 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_457323175.html,https://www.finn.no/mobility/item/457323175,Peugeot Traveller elektrisk,1,25,Peugeot,Traveller,539000,Bruktbil til salgs: Peugeot Traveller - 2022 - Grå - 144 hk - Flerbruksbil | FINN.no,NA,534 468 kr,4 532 kr (avgifter),144 hk,51 200 km,NA,NA,Automat,1 900 kg,1 764 kg,6,2 381 L,Norge,NA,BE31389,Bruktbil til salgs,1764,2381,NA,534468,NA,200,20002,22103,Traveller
457906888,Toyota Proace City Verso,Toyota Proace City Verso,"Electric,7 seter,Navi,Cruise,Rattvarme,Pdc,App","Electric,7 seter,Navi,Cruise,Rattvarme,Pdc,App",299800,2022,62000,7,NA,NA,high,El,Forhjulsdrift,NA,269,136,NA,Flerbruksbil,Personbil,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,29.08.2022,Bruktbilgaranti,24,200000,Svart,Rolvsøy,NA,NA,59.246806,10.987282,Bilsalong 1 AS,"28. april 2026, 12:59 Referanse 3935 Del annonsen Rapporter annonse",FALSE,NA,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_457906888.html,https://www.finn.no/mobility/item/457906888,Toyota Proace Verso Electric,1,1,Toyota,Proace City Verso,299800,Bruktbil til salgs: Toyota Proace City Verso - 2022 - Svart - 136 hk - Flerbruksbil | FINN.no,NA,NA,Fritatt (avgifter),136 hk,62 000 km,NA,NA,Automat,NA,NA,5,NA,Norge,NA,NA,Bruktbil til salgs,NA,NA,NA,NA,NA,0,20002,20024,Proace City Verso
380539848,Toyota Proace Verso,Toyota Proace Verso,Electric Lang Executive Family,Electric Lang Executive Family,319129,2021,134000,8,Toyota Proace Verso Electric,XL/L3,high,El,Forhjulsdrift,75,0,136,1000,Flerbruksbil,Personbil,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,26.09.2021,Nybilgaranti,NA,200000,Hvit,Godvik,5179,Rogaland/Vestland,60.37806042296774,5.1985329551003785,Taxi 1 AS,"12. mars 2026, 10:51 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_380539848.html,https://www.finn.no/mobility/item/380539848,Toyota Proace Verso Electric,1,2,Toyota,Proace Verso,319129,Bruktbil til salgs: Toyota Proace Verso - 2021 - Hvit - 136 hk - Flerbruksbil | FINN.no,NA,312 000 kr,7 129 kr (avgifter),136 hk,134 000 km,75 kWh,NA,Automat,1 000 kg,2 092 kg,5,989 L,Norge,26.05.2026,ED17577,Bruktbil til salgs,2092,989,NA,312000,75,0,22046,20220,Proace Verso
456933969,Toyota Proace Verso,Toyota Proace Verso,Electric Cruise/Navi/Kamera/Dab+,Electric Cruise/Navi/Kamera/Dab+,409000,2024,2100,5,Toyota Proace Verso Electric,NA,high,El,Forhjulsdrift,NA,100,136,1000,NA,Personbil,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,22.02.2024,Nybilgaranti fra 1. gang reg.,60,100000,Svart,Fredrikstad,NA,NA,59.240033,10.982871,Dahles Auto Råbekken,"23. mars 2026, 09:00 Referanse 2962 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_456933969.html,https://www.finn.no/mobility/item/456933969,Toyota Proace Verso Electric,1,3,Toyota,Proace Verso,409000,Bruktbil til salgs: Toyota Proace Verso - 2024 - Svart - 136 hk | FINN.no,NA,NA,Fritatt (avgifter),136 hk,2 100 km,NA,NA,Automat,1 000 kg,2 092 kg,5,NA,Norge,NA,EP67017,Bruktbil til salgs,2092,NA,NA,NA,NA,100,20002,20024,Proace Verso
460631675,Toyota Proace Verso,Toyota Proace Verso,Family/8-seter -HUD| lav km| massasje,Family/8-seter -HUD| lav km| massasje,409900,2022,19084,8,NA,NA,high,El,Forhjulsdrift,50,217,136,1000,Flerbruksbil,Personbil,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,28.09.2022,Resterende Nybilgaranti,11,200000,Grå,Bodø,NA,NA,67.279154,14.424413,Nordvik AS - Bodø,"11. mai 2026, 09:03 Referanse b951dc61-88f7-48b6-8a4d-32f991aedffe Del annonsen Rapporter annonse",FALSE,NA,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_460631675.html,https://www.finn.no/mobility/item/460631675,Toyota Proace Verso Electric,1,4,Toyota,Proace Verso,409900,Bruktbil til salgs: Toyota Proace Verso - 2022 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,405 368 kr,4 532 kr (avgifter),136 hk,19 084 km,50 kWh,NA,Automat,1 000 kg,1 894 kg,6,900 L,Norge,NA,EE43471,Bruktbil til salgs,1894,900,NA,405368,50,84,20018,20367,Proace Verso
460240451,Toyota Proace Verso,Toyota Proace Verso,Electric 8-Seter ACC/Oppv.ratt/Navi/Kam/Dab+/Krok,Electric 8-Seter ACC/Oppv.ratt/Navi/Kam/Dab+/Krok,529000,2024,2400,8,Toyota Proace Verso Electric,NA,base,El,Forhjulsdrift,NA,316,136,1000,NA,Personbil,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,18.06.2024,Nybilgaranti fra 1. gang reg.,NA,NA,Sølv,Moss,NA,NA,59.415976,10.687152,Dahles Auto Moss AS,"17. april 2026, 13:07 Referanse 4407 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_460240451.html,https://www.finn.no/mobility/item/460240451,Toyota Proace Verso Electric,1,5,Toyota,Proace Verso,529000,Bruktbil til salgs: Toyota Proace Verso - 2024 - Sølv - 136 hk | FINN.no,NA,NA,Fritatt (avgifter),136 hk,2 400 km,NA,NA,Automat,1 000 kg,2 252 kg,5,NA,Norge,NA,EP85506,Bruktbil til salgs,2252,NA,NA,NA,NA,400,20002,20022,Proace Verso
459852675,Toyota Proace Verso,Toyota Proace Verso,Electric 8-Seter ACC/Oppv.ratt/Navi/Kam/Dab+,Electric 8-Seter ACC/Oppv.ratt/Navi/Kam/Dab+,549000,2024,3500,8,Toyota Proace Verso Electric,NA,high,El,Forhjulsdrift,NA,340,136,1000,NA,Personbil,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,06.06.2024,Nybilgaranti fra 1. gang reg.,60,100000,Grå,Fredrikstad,NA,NA,59.240033,10.982871,Dahles Auto Råbekken,"14. april 2026, 08:59 Referanse 2961 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_459852675.html,https://www.finn.no/mobility/item/459852675,Toyota Proace Verso Electric,1,6,Toyota,Proace Verso,549000,Bruktbil til salgs: Toyota Proace Verso - 2024 - Grå - 136 hk | FINN.no,NA,NA,Fritatt (avgifter),136 hk,3 500 km,NA,NA,Automat,1 000 kg,2 136 kg,5,NA,Norge,NA,EP67023,Bruktbil til salgs,2136,NA,NA,NA,NA,500,20002,20024,Proace Verso
459405352,Toyota Proace Verso,Toyota Proace Verso,Electric Lang Executive Shuttle,Electric Lang Executive Shuttle,599900,2023,10000,9,Toyota Proace Verso Electric,XL/L3,high,El,Forhjulsdrift,75,310,136,1000,Annet,Personbil,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,21.04.2023,"Toyota Relax, opp til 10år/200.000km",24,200000,Brun,Mo i Rana,NA,NA,66.320996,14.174848,Nordvik AS - Mo i Rana,"11. mai 2026, 09:21 Referanse 205caf5b-7208-4378-bda9-59ef4576e25b Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_459405352.html,https://www.finn.no/mobility/item/459405352,Toyota Proace Verso Electric,1,7,Toyota,Proace Verso,599900,Bruktbil til salgs: Toyota Proace Verso - 2023 - Brun - 136 hk - Annet | FINN.no,NA,592 395 kr,7 505 kr (avgifter),136 hk,10 000 km,75 kWh,NA,Automat,1 000 kg,2 086 kg,4,900 L,Norge,NA,EE10831,Bruktbil til salgs,2086,900,NA,592395,75,0,20018,20383,Proace Verso
461492193,Toyota Proace Verso,Toyota Proace Verso,Electric Lang 9-Seter/Cruise/Oppv.ratt/Navi/Kam/Dab+,Electric Lang 9-Seter/Cruise/Oppv.ratt/Navi/Kam/Dab+,619000,2025,300,9,Toyota Proace Verso Electric,XL/L3,high,El,Forhjulsdrift,NA,340,136,1000,NA,Personbil,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,23.06.2025,Garanti 5 år ihht nybilgaranti til leverandør,60,100000,Grå,Fredrikstad,NA,NA,59.240033,10.982871,Dahles Auto Råbekken,"27. april 2026, 08:46 Referanse 2954 Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_461492193.html,https://www.finn.no/mobility/item/461492193,Toyota Proace Verso Electric,1,8,Toyota,Proace Verso,619000,Bruktbil til salgs: Toyota Proace Verso - 2025 - Grå - 136 hk | FINN.no,NA,NA,Fritatt (avgifter),136 hk,300 km,NA,NA,Automat,1 000 kg,2 166 kg,5,NA,Norge,NA,EP67019,Bruktbil til salgs,2166,NA,NA,NA,NA,300,20002,20024,Proace Verso
437148373,Toyota Proace Verso,Toyota Proace Verso,Electric Lang Executive Family,Electric Lang Executive Family,659000,2024,20000,8,Toyota Proace Verso Electric,XL/L3,high,El,Forhjulsdrift,75,309,136,1000,Flerbruksbil,Personbil,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,24.05.2024,Nybilgaranti,37,200000,Grå,Hokksund,NA,NA,59.768975,9.89871,Toyota Hokksund,"24. april 2026, 09:08 Referanse aa868545-c013-4eb9-9b12-47c389a8a6ec Del annonsen Rapporter annonse",TRUE,FALSE,TRUE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_437148373.html,https://www.finn.no/mobility/item/437148373,Toyota Proace Verso Electric,1,9,Toyota,Proace Verso,659000,Bruktbil til salgs: Toyota Proace Verso - 2024 - Grå - 136 hk - Flerbruksbil | FINN.no,NA,651 495 kr,7 505 kr (avgifter),136 hk,20 000 km,75 kWh,NA,Automat,1 000 kg,2 092 kg,5,989 L,Norge,24.05.2028,EH78684,Bruktbil til salgs,2092,989,NA,651495,75,0,20007,20123,Proace Verso
463335323,Toyota Proace Verso,Toyota Proace Verso,"Lang 2,0 Shuttle 9seter/INNBYTTE KAMPANJE","Lang 2,0 Shuttle 9seter/INNBYTTE KAMPANJE",15000,2021,93550,7,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,550,177,1900,Flerbruksbil,Personbil,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,16.12.2021,Bruktbilgaranti,12,10000,Hvit,Egersund,NA,NA,58.480869,5.999123,Bøgh Hafsø Bilforretning AS,"13. mai 2026, 09:52 Referanse f647fdb2-8508-4f4d-a378-2abe8533efa0 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_463335323.html,https://www.finn.no/mobility/item/463335323,Toyota Proace Verso elektrisk,1,1,Toyota,Proace Verso,15000,Leasing: Toyota Proace Verso - 2021 - Hvit - 177 hk - Flerbruksbil | FINN.no,NA,NA,NA,177 hk,93 550 km,NA,NA,Automat,1 900 kg,2 013 kg,4,980 L,Norge,NA,RL64709,Leasing,2013,980,NA,NA,NA,550,20012,20194,Proace Verso
435433086,Toyota Proace Verso,Toyota Proace Verso,9-SETER 2.0D 177HK AUTO F1 LANG PANO SKINN HUD ++,9-SETER 2.0D 177HK AUTO F1 LANG PANO SKINN HUD ++,249000,2017,300000,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,0,177,2000,Flerbruksbil,Personbil,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Grå,Stavanger,NA,NA,58.944196,5.750315,AutoWagon AS,"25. april 2026, 11:54 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_435433086.html,https://www.finn.no/mobility/item/435433086,Toyota Proace Verso elektrisk,1,2,Toyota,Proace Verso,249000,Bruktbil til salgs: Toyota Proace Verso - 2017 - Grå - 177 hk - Flerbruksbil | FINN.no,NA,244 468 kr,4 532 kr (avgifter),177 hk,300 000 km,NA,NA,Automat,2 000 kg,1 719 kg,6,NA,Norge,NA,NA,Bruktbil til salgs,1719,NA,NA,244468,NA,0,20012,20196,Proace Verso
460810569,Toyota Proace Verso,Toyota Proace Verso,"Lang 1,6D 116 Executive Shuttle","Lang 1,6D 116 Executive Shuttle",249999,2017,95600,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,600,116,1800,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,17.10.2017,NA,NA,NA,Hvit,Harstad,9409,Troms/Finnmark,68.7863982432785,16.580009021981688,NA,"29. april 2026, 06:57 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_460810569.html,https://www.finn.no/mobility/item/460810569,Toyota Proace Verso elektrisk,1,3,Toyota,Proace Verso,249999,Bruktbil til salgs: Toyota Proace Verso - 2017 - Hvit - 116 hk - Flerbruksbil | FINN.no,NA,245 467 kr,4 532 kr (avgifter),116 hk,95 600 km,NA,NA,Manuell,1 800 kg,1 626 kg,5,980 L,Norge,03.08.2027,KU11894,Bruktbil til salgs,1626,980,NA,245467,NA,600,20019,20412,Proace Verso
415484378,Toyota Proace Verso,Toyota Proace Verso,"Lang 1,6D 116 Executive Shuttle, Head-up Display","Lang 1,6D 116 Executive Shuttle, Head-up Display",293434,2017,162200,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,200,116,1800,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,17.11.2017,Bruktbilgaranti,NA,NA,Hvit,Haugesund,5525,Rogaland/Vestland,59.41610026062835,5.268010608908353,NA,"12. mai 2026, 08:12 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_415484378.html,https://www.finn.no/mobility/item/415484378,Toyota Proace Verso elektrisk,1,4,Toyota,Proace Verso,293434,Bruktbil til salgs: Toyota Proace Verso - 2017 - Hvit - 116 hk - Flerbruksbil | FINN.no,NA,289 000 kr,4 434 kr (avgifter),116 hk,162 200 km,NA,NA,Manuell,1 800 kg,1 626 kg,5,980 L,Norge,30.09.2027,DR39659,Bruktbil til salgs,1626,980,NA,289000,NA,200,20012,20197,Proace Verso
451671619,Toyota Proace Verso,Toyota Proace Verso,9 Seter Med Kamera/Hud/Navi/Acc/Keyless/Pdc/BT/Dab/Krok,9 Seter Med Kamera/Hud/Navi/Acc/Keyless/Pdc/BT/Dab/Krok,299900,2019,140200,9,NA,NA,high,Diesel,Forhjulsdrift,NA,200,120,1800,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,15.08.2019,Bruktbilgaranti,NA,NA,Grå,Fredrikstad,NA,NA,59.243574,10.978274,Bare Bil AS,"18. februar 2026, 16:17 Referanse 7987 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_451671619.html,https://www.finn.no/mobility/item/451671619,Toyota Proace Verso elektrisk,1,6,Toyota,Proace Verso,299900,Bruktbil til salgs: Toyota Proace Verso - 2019 - Grå - 120 hk - Flerbruksbil | FINN.no,NA,295 368 kr,4 532 kr (avgifter),120 hk,140 200 km,NA,NA,Manuell,1 800 kg,1 660 kg,5,NA,Norge,NA,YA71293,Bruktbil til salgs,1660,NA,NA,295368,NA,200,20002,20024,Proace Verso
455715327,Toyota Proace,Toyota Proace,1.6D 116HK 9-SETER KROK NAVI DAB SETEVARME KLIMA+++,1.6D 116HK 9-SETER KROK NAVI DAB SETEVARME KLIMA+++,319000,2017,144904,9,NA,NA,base,Diesel,Forhjulsdrift,NA,904,116,1800,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,20.06.2017,NA,NA,NA,Brun,Skien,NA,NA,59.180153,9.623554,BilCenteret AS,"16. mars 2026, 00:11 Referanse 4012 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_455715327.html,https://www.finn.no/mobility/item/455715327,Toyota Proace Verso elektrisk,1,7,Toyota,Proace,319000,Bruktbil til salgs: Toyota Proace - 2017 - Brun - 116 hk - Flerbruksbil | FINN.no,NA,314 468 kr,4 532 kr (avgifter),116 hk,144 904 km,NA,NA,Manuell,1 800 kg,1 626 kg,NA,NA,Norge,NA,NV72676,Bruktbil til salgs,1626,NA,NA,314468,NA,904,20009,20147,Proace
446261300,Toyota Proace Verso,Toyota Proace Verso,9-SETER DIESEL LANG 2XSKYVEDØRER NAVI GARANTI+++,9-SETER DIESEL LANG 2XSKYVEDØRER NAVI GARANTI+++,355000,2019,99500,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,500,120,1800,Flerbruksbil,Personbil,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,24.04.2019,Car Protect Eksklusiv fossil brukt 2025,12,200000,Grå,Lillestrøm,NA,Akershus,59.962387,11.047531,HANEBORG AUTO AS,"13. mai 2026, 15:42 Referanse 2181 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_446261300.html,https://www.finn.no/mobility/item/446261300,Toyota Proace Verso elektrisk,1,9,Toyota,Proace Verso,355000,Bruktbil til salgs: Toyota Proace Verso - 2019 - Grå - 120 hk - Flerbruksbil | FINN.no,NA,350 468 kr,4 532 kr (avgifter),120 hk,99 500 km,NA,NA,Manuell,1 800 kg,1 660 kg,5,NA,Norge,NA,RL40037,Bruktbil til salgs,1660,NA,NA,350468,NA,500,20003,22105,Proace Verso
453745299,Toyota Proace Verso,Toyota Proace Verso,"Lang 1,5D 120 Executive Shuttle man","Lang 1,5D 120 Executive Shuttle man",359932,2021,71000,9,NA,XL/L3,high,Diesel,Forhjulsdrift,NA,0,120,1800,Flerbruksbil,Personbil,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,27.12.2021,Nybilgaranti,NA,NA,Grå,Andebu,3158,Buskerud/Vestfold/Telemark,59.305901243228405,10.17649525169453,VERDIHANDEL AS,"13. april 2026, 16:50 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_453745299.html,https://www.finn.no/mobility/item/453745299,Toyota Proace Verso elektrisk,1,10,Toyota,Proace Verso,359932,Bruktbil til salgs: Toyota Proace Verso - 2021 - Grå - 120 hk - Flerbruksbil | FINN.no,NA,355 400 kr,4 532 kr (avgifter),120 hk,71 000 km,NA,NA,Manuell,1 800 kg,1 660 kg,5,980 L,Norge,20.01.2028,FT70120,Bruktbil til salgs,1660,980,NA,355400,NA,0,20008,20134,Proace Verso
460916000,Toyota Proace,Toyota Proace,9-seter/Krok/Relax-garanti/Ny reg.kjede/Ny service,9-seter/Krok/Relax-garanti/Ny reg.kjede/Ny service,369900,2018,67200,9,NA,NA,high,Diesel,Forhjulsdrift,NA,200,120,1800,Flerbruksbil,Personbil,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,09.10.2018,Bruktbilgaranti,12,NA,Grå,Trondheim,NA,NA,63.425945,10.470863,LYSHOLM BIL BUDGET AS TRONDHEIM,"23. april 2026, 13:30 Referanse 2839 Del annonsen Rapporter annonse",FALSE,FALSE,FALSE,FINN HTML definition list + SEO structured data,deterministic keyword parser,data/raw/html/item_460916000.html,https://www.finn.no/mobility/item/460916000,Toyota Proace Verso elektrisk,1,11,Toyota,Proace,369900,Bruktbil til salgs: Toyota Proace - 2018 - Grå - 120 hk - Flerbruksbil | FINN.no,NA,365 368 kr,4 532 kr (avgifter),120 hk,67 200 km,NA,NA,Manuell,1 800 kg,1 660 kg,NA,NA,Norge,NA,NA,Bruktbil til salgs,1660,NA,NA,365368,NA,200,20016,20318,Proace
